system:index,datetime,q,.geo
20160106T20,2016-01-06 20:00,0.013605220008104225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T21,2016-01-06 21:00,0.012368385024323738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T22,2016-01-06 22:00,0.012729778150859516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T23,2016-01-06 23:00,0.011989915361313566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T00,2016-01-07 00:00,0.011839136276578278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T01,2016-01-07 01:00,0.011819709609640086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T02,2016-01-07 02:00,0.011673089728040499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T03,2016-01-07 03:00,0.01157627363012116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T04,2016-01-07 04:00,0.011234194545712487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T05,2016-01-07 05:00,0.010665898903044795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T06,2016-01-07 06:00,0.01055765256843427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T07,2016-01-07 07:00,0.010122169980010842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T08,2016-01-07 08:00,0.010275106454884678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T09,2016-01-07 09:00,0.010344302920867203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T10,2016-01-07 10:00,0.010425280901062563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T11,2016-01-07 11:00,0.010585719214286351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T12,2016-01-07 12:00,0.010632104071547093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T13,2016-01-07 13:00,0.01198124056835871,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T14,2016-01-07 14:00,0.012363382237714379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T15,2016-01-07 15:00,0.01235034218157288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T16,2016-01-07 16:00,0.011883324245782912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T17,2016-01-07 17:00,0.012202471917405753,"{""type"":""MultiPoint"",""coordinates"":[]}"
