system:index,fecha,precip_mm,.geo
20161112,2016-11-12,3.804875135421753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161113,2016-11-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161114,2016-11-14,19.024375915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161115,2016-11-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161116,2016-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161117,2016-11-17,11.152094841003418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161118,2016-11-18,11.152094841003418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161119,2016-11-19,22.304189682006836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161120,2016-11-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161121,2016-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161122,2016-11-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161123,2016-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161124,2016-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161125,2016-11-25,16.49272346496582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161126,2016-11-26,33.96582794189453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161127,2016-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161128,2016-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161129,2016-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161130,2016-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161201,2016-12-01,27.921537399291992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161202,2016-12-02,11.168614387512207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161203,2016-12-03,11.168614387512207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161204,2016-12-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161205,2016-12-05,5.5843071937561035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161206,2016-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161207,2016-12-07,42.1787223815918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161208,2016-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161209,2016-12-09,14.059574127197266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161210,2016-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161211,2016-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161212,2016-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161213,2016-12-13,17.168581008911133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161214,2016-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161215,2016-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161216,2016-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161217,2016-12-17,11.058660507202148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161218,2016-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161219,2016-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161220,2016-12-20,22.117321014404297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161221,2016-12-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161222,2016-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223,2016-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161224,2016-12-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161225,2016-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161226,2016-12-26,8.667892456054688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161227,2016-12-27,17.335784912109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161228,2016-12-28,8.667892456054688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161229,2016-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161230,2016-12-30,8.667892456054688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161231,2016-12-31,17.335784912109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170101,2017-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170102,2017-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170103,2017-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170104,2017-01-04,32.978939056396484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170105,2017-01-05,8.244734764099121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170106,2017-01-06,13.157198905944824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170107,2017-01-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170108,2017-01-08,39.471595764160156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170109,2017-01-09,26.31439781188965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170110,2017-01-10,13.157198905944824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170111,2017-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170112,2017-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170113,2017-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170114,2017-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170115,2017-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170116,2017-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170117,2017-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170118,2017-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170119,2017-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170120,2017-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170121,2017-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170122,2017-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170123,2017-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170124,2017-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170125,2017-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170126,2017-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170127,2017-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170128,2017-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170129,2017-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170130,2017-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170131,2017-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170201,2017-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170202,2017-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170203,2017-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170204,2017-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170205,2017-02-05,15.715414047241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170206,2017-02-06,22.042142868041992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170207,2017-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170208,2017-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170209,2017-02-09,11.021071434020996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170210,2017-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170211,2017-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170212,2017-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170213,2017-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170214,2017-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170215,2017-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170216,2017-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170217,2017-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170218,2017-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170219,2017-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170220,2017-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170221,2017-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170222,2017-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170223,2017-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170224,2017-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170225,2017-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170226,2017-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170227,2017-02-27,15.97866439819336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170228,2017-02-28,15.97866439819336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170301,2017-03-01,9.623104095458984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170302,2017-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170303,2017-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170304,2017-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170305,2017-03-05,14.43465805053711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170306,2017-03-06,20.568878173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170307,2017-03-07,6.856293678283691,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170308,2017-03-08,20.568878173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170309,2017-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170310,2017-03-10,20.568878173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170311,2017-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170312,2017-03-12,46.077083587646484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170313,2017-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170314,2017-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170315,2017-03-15,15.359027862548828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170316,2017-03-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170317,2017-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170318,2017-03-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170319,2017-03-19,30.25867462158203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170320,2017-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170321,2017-03-21,7.388774871826172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170322,2017-03-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170323,2017-03-23,7.388774871826172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170324,2017-03-24,14.777549743652344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170325,2017-03-25,7.388774871826172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170326,2017-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170327,2017-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170328,2017-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170329,2017-03-29,15.626235008239746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170330,2017-03-30,46.87870407104492,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170331,2017-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170401,2017-04-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170402,2017-04-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170403,2017-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170404,2017-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170405,2017-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170406,2017-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170407,2017-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170408,2017-04-08,33.39790725708008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170409,2017-04-09,8.34947681427002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170410,2017-04-10,8.34947681427002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170411,2017-04-11,2.8277456760406494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170412,2017-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170413,2017-04-13,8.483236312866211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170414,2017-04-14,16.966472625732422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170415,2017-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170416,2017-04-16,12.23034381866455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170417,2017-04-17,12.23034381866455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170418,2017-04-18,3.0575859546661377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170419,2017-04-19,12.23034381866455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170420,2017-04-20,9.172757148742676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170421,2017-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170422,2017-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170423,2017-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170424,2017-04-24,33.67447280883789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170425,2017-04-25,6.734894752502441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170426,2017-04-26,11.486026763916016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170427,2017-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170428,2017-04-28,3.8286757469177246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170429,2017-04-29,3.8286757469177246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170430,2017-04-30,11.486026763916016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170501,2017-05-01,10.485906600952148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170502,2017-05-02,20.971813201904297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170503,2017-05-03,20.971813201904297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170504,2017-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170505,2017-05-05,31.457719802856445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170506,2017-05-06,31.391719818115234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170507,2017-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170508,2017-05-08,20.927812576293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170509,2017-05-09,20.927812576293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170510,2017-05-10,10.463906288146973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170511,2017-05-11,29.82664680480957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170512,2017-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170513,2017-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170514,2017-05-14,29.82664680480957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170515,2017-05-15,29.82664680480957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170516,2017-05-16,15.305004119873047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170517,2017-05-17,5.101667881011963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170518,2017-05-18,10.203335762023926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170519,2017-05-19,10.203335762023926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170520,2017-05-20,15.305004119873047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170521,2017-05-21,7.014891147613525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170522,2017-05-22,7.014891147613525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170523,2017-05-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170524,2017-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170525,2017-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170526,2017-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170527,2017-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170528,2017-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170529,2017-05-29,3.9437263011932373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170530,2017-05-30,7.887452602386475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170531,2017-05-31,7.887452602386475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170601,2017-06-01,2.238537549972534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170602,2017-06-02,4.477075099945068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170603,2017-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170604,2017-06-04,4.477075099945068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170605,2017-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170606,2017-06-06,6.489099979400635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170607,2017-06-07,12.97819995880127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170608,2017-06-08,6.489099979400635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170609,2017-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170610,2017-06-10,6.489099979400635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170611,2017-06-11,22.558860778808594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170612,2017-06-12,15.039240837097168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170613,2017-06-13,7.519620418548584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170614,2017-06-14,7.519620418548584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170615,2017-06-15,7.519620418548584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170616,2017-06-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170617,2017-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170618,2017-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170619,2017-06-19,18.99106216430664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170620,2017-06-20,18.99106216430664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170621,2017-06-21,19.535152435302734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170622,2017-06-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170623,2017-06-23,6.511717796325684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170624,2017-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170625,2017-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170626,2017-06-26,13.072409629821777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170627,2017-06-27,13.072409629821777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170628,2017-06-28,19.608613967895508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170629,2017-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170630,2017-06-30,13.072409629821777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170701,2017-07-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170702,2017-07-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170703,2017-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170704,2017-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170705,2017-07-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170706,2017-07-06,2.3367319107055664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170707,2017-07-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170708,2017-07-08,2.3367319107055664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170709,2017-07-09,2.3367319107055664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170710,2017-07-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170711,2017-07-11,25.93777847290039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170712,2017-07-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170713,2017-07-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170714,2017-07-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170715,2017-07-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170716,2017-07-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170717,2017-07-17,10.115189552307129,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170718,2017-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170719,2017-07-19,15.172783851623535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170720,2017-07-20,5.0575947761535645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170721,2017-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170722,2017-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170723,2017-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170724,2017-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170725,2017-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170726,2017-07-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170727,2017-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170728,2017-07-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170729,2017-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170730,2017-07-30,6.167223930358887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170731,2017-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170801,2017-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170802,2017-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170803,2017-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
