system:index,datetime,wind_speed_10m,.geo
20150110T22,2015-01-10 22:00,0.5513346071416165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T23,2015-01-10 23:00,0.4456635830880292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T00,2015-01-11 00:00,0.9417168322554683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T01,2015-01-11 01:00,0.8098209425142675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T02,2015-01-11 02:00,0.6844113033621272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T03,2015-01-11 03:00,1.0128373824899621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T04,2015-01-11 04:00,0.8283668709923447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T05,2015-01-11 05:00,0.5803789166390371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T06,2015-01-11 06:00,0.6720175968019445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T07,2015-01-11 07:00,0.44236538135057935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T08,2015-01-11 08:00,0.553059393516043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T09,2015-01-11 09:00,0.5993124423891275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T10,2015-01-11 10:00,0.6916829024798838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T11,2015-01-11 11:00,0.9201511187757139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T12,2015-01-11 12:00,0.8281337174167661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T13,2015-01-11 13:00,1.154656733978306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T14,2015-01-11 14:00,1.8809678838753083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T15,2015-01-11 15:00,2.4366489140316645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T16,2015-01-11 16:00,2.869288054188963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T17,2015-01-11 17:00,3.0008230773355415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T18,2015-01-11 18:00,2.665008123106377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T19,2015-01-11 19:00,2.5436636176175784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T20,2015-01-11 20:00,2.173607267573252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T21,2015-01-11 21:00,1.4950101608287036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T22,2015-01-11 22:00,1.003934471205412,"{""type"":""MultiPoint"",""coordinates"":[]}"
